,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count
484,UCAm9lLbh-tGKDgG2n2Dq74w,Lowkey Fashion,2015-04-09,"Contact, Business purposes only DwellerDwellerBusiness@gmail.com Clothing/Entertainment. Twitter | Instagram @coreydweller.",Fashion,0,31778,31778,1575988
485,UCqL8oAX_1xgB4vCLf_hvzLw,Fashion Slave,2015-04-01,"London-based fashion and lifestyle blogger. This is my space for videos on personal style, new trends, fashion hauls (I spend too much money!) and maybe ...",Fashion,0,34291,34291,1823273
486,UCgWfS_47YPVbKx5EK4FLm4A,Jenn Im,2010-03-01,"Business Inquiries: jenn@rare.global I'm Jenn Im. Korean American. Born and raised in LA. Clothes Encounters is a vlog of style musings, tutorials and lifestyle ...",Fashion,2444,2165192,2165192,219093589
487,UCjKr2Ro-5X0BM6UptvhWvEw,The Ultimate Fashion History,2012-10-26,"FASHION HISTORY LIKE YOU'VE NEVER LEARNED IT BEFORE. The Ultimate Fashion History Channel is created and narrated by Amanda Hallay, a college ...",Fashion,1,17982,17982,1448900
488,UCMsEZ4DiNPPHx-Fkc_ECuBg,POPxo Fashion,2017-05-10,"POPxo Fashion is the fashion fix for every woman out there. From office looks to dates and sometimes to a casual trip to the beach, we have you covered for all ...",Fashion,0,175719,175719,14879308
489,UCvJ4dQ1SGfk1uY71MHkXujg,Fashion Mintea,2013-09-08,,Fashion,0,433,433,8007
490,UCjwZRU_NaG0bMEwXhc68izQ,The Fashion Fitness Foodie,2014-09-29,,Fashion,0,6751,6751,285738
491,UCVmPyrwjL0wepDhmvgzlOcA,The Fashion Archive,2018-01-11,Documentation On Anything Fashion & Entertainment.,Fashion,0,348,348,7539
492,UCkHrz5rsB72J4806xIkKeHw,Fashion Trends PK,2016-01-08,"Find out all about the latest fashion trends for you. New Clothing, Shoes, Jewelry, Bangles Beauty Tips, Hair Styles, Mehndi Designs, Bags. Thank you so much ...",Fashion,0,6334,6334,1408545
493,UC7gJCoe8Zf4N1aB0Hnmzyqg,Evelina,2008-05-31,"Welcome to my channel! Please subscribe for more fashion, beauty, healthy living, and lifestyle videos! Also, make sure to check out my Russian Channel, too!",Fashion,2888,1324691,1324691,99130278
494,UC9inih1P9aUuJ3xtEqyIJcQ,Yaers Fashion TV,2016-09-09,Yaers Fashion TV.,Fashion,0,0,0,11224876
495,UC4eQxlfnAJqG5L4sroekWhQ,Korea Fashion,2017-01-17,Collection of Korean Celebrities fashions // Korean Fashions.,Fashion,0,1417,1417,757821
496,UCuCXXo0FRLq_vFlNz-yLf-A,POPSUGAR Fashion,2010-02-12,POPSUGAR Fashion is the ultimate source for what's new in fashion. Don't forget to check out our show We Spy Style!,Fashion,230,141796,141796,39802703
497,UCjbjvSq7p22DjFHzTB0UMIw,Fashion Tips,2014-01-10,"Welcome to Fashion Tips, I am Noor, Fashion Designer from Pakistan. You can watch daily free videos on my channel about fashion designing, Cutting, ...",Fashion,0,115597,115597,9628410
498,UCxWQnCW7H0ZMxHbDEOOboyA,CREATIVE FASHION,2013-09-27,"NAMSTE WELCOME to our channel. CREATIVE FASHION is a you tube channel , & i am very glad to meet through this channl who love""s FASHION ...",Fashion,0,199451,199451,16293350
499,UCbZG-0SLWjNIP8tqtKEVoNg,ANLYA MODEST,2016-06-26,Let's talk about : M O D E S T   F A S H I O N   I N S P I R A T I O N  & I N T E R S E C T I O N A L I T Y & P O S I T I V I T Y ! Bienvenue !! Welcome!! FRENCH GIRL ...,Fashion,0,11871,11871,250976
500,UCLjEhcwJtxVUXMtOxisK69w,JTO Fashion,2015-09-09,"Founded in 2014 by Temi Otedola, JTO is far from just a fashion blog. Motivated from her own inspirations, Temi has used JTO as a platform to express her ...",Fashion,0,10293,10293,539321
501,UCe1qICvWRDbdH7-Fixvj7Bg,The Business of Fashion,2009-01-03,"The Business of Fashion has built a global following as an essential daily resource for fashion creatives, business professionals and entrepreneurs all over the ...",Fashion,5,56246,56246,3362576
502,UCf8RUzh59m1XX8NjA3qHjEg,What to Wear - Fashion Over 40,2013-08-19,Welcome to my channel! My name's Gemma. Subscribe to my channel if you enjoy High Street fashion for regular woman over 40. I post videos wearing all the ...,Fashion,0,7359,7359,571935
503,UCGaus2Sz1c8nKayvTDkhg9w,Vintage Fashions,2011-08-17,"Vintage Fashions - a dedicated fashion channel from British Pathé, on which we share vintage beauty shows, fabulous catwalk coverage, retro women's lifestyle ...",Fashion,25,51728,51728,8339719
504,UCJbhORt7f6-FbxpBHg8bV6A,SET Fashion,2014-04-09,"""Authentic styles designed for urban individuals"" SET is a progressive premium brand that stands for a contemporary, urban casual look. The collection's ...",Fashion,0,0,0,27905
505,UCFEEF-I05q4Jv1xuCDdlDAQ,SS,2016-04-24,,Fashion,0,41507,41507,29710166
506,UCBZl4CWrHdhhUIDYNcls9FQ,Fashion 21 Live TV,2016-03-20,"Description Fashion 21 Live is a cutting-edge, global Online TV network which focuses on the synergy between fashion and TV. The channel features a unique ...",Fashion,0,0,0,19084
507,UCrdRUFH9aZy1kC0H1YIKdOg,The Fashion Scene,2015-06-06,"Sharing fashion-related content from Asia and around the world. Brunei-based, global mindset.",Fashion,0,131,131,22744
508,UCVzBWAun4M54xTXLqDOpv-g,Taste Of Fashion,2015-12-18,"Ovo je priča o jednoj ženi, koja nije imala ništa, a radom je napravila svašta. :) Ovde se priča na razne teme, s primarnim akcentom na šminki i kozmetici.",Fashion,0,55238,55238,9020299
509,UCS-HyxHT3A_PLXC8zlX73Yw,Fashion Television,2014-11-10,"Fashion Television is considered the leading authority on fashion and lifestyle. Broadcasting internationally, Fashion Television is a 24-hour English language ...",Fashion,0,9510,9510,4251617
510,UCB4FB55jXikWc2lx0XgzifQ,Art Hearts Fashion,2014-08-17,,Fashion,0,23635,23635,8566827
511,UCxp5zD09MTmetQZA0TeFbXg,South India Fashion,2013-04-28,www.Southindiafashion.com is a fashion blog for style-conscious women everywhere. It is the ultimate spot for the fashion obsessed which features celebrity ...,Fashion,0,5291,5291,1992306
512,UC0SzfTrkZYMMhYXJZKaXEkA,Women Fashion UK | Video Catalog,2017-10-19,,Fashion,0,210,210,120666
513,UCKtAtnO7m01SfURsk9lHthw,Kids Fashion Collections,2016-06-30,Top Selected Kids Fashion Collection from top brends.,Fashion,0,222,222,103436
514,UCLnOeLmKbbOa8gaWnS5slGg,Men's Fashion | Video Shop,2017-10-23,Men's Clothing Browse the full selection in our Men's Clothing Store and check out our edits for inspiration on top trends and brands. Men's Shoes Whether it's ...,Fashion,0,589,589,220773
515,UCkkVe_1wVVhT_w_BU6CKgXw,Fashion9tv,2016-08-10,fashion9tv channel is reference channel for general information purpose only.we do not sell any items on our channel. we bring beautiful collections with price ...,Fashion,0,49914,49914,17087372
516,UCLX6XpwAkB00LdK_flDFW2w,fashion flower3,2015-04-07,,Fashion,0,53735,53735,20462967
517,UCM-in3WzMJ4QYI33-E3wPzA,My Fashion,2016-12-23,,Fashion,0,8768,8768,3047124
518,UC5BmqlzijsfmLn1teF53Byw,Fashion Fashion,2016-09-11,,Fashion,0,3823,3823,1220806
519,UCUUUpaMp8DV6KUOfQwoIiLg,WOWPresents,2010-03-10,"WOWPresents is edgy, loud, ahead of the curve, fashion, music, celebrity, trendsetting, off-beat, in drag, out of drag, gay, straight and whatever. WOWPresents is ...",Fashion,28,983517,983517,602327902
520,UCbc1BjP7hJuFh-xFBW0Mdzw,Linda Fashion,2015-08-15,welcome to Linda fashion our channel post daily videos of new dress models clic on subscribe to see them first.,Fashion,0,161349,161349,85252628
521,UC3gOnktm2IgFZYzdf-90iEQ,Videofashion,2007-11-08,"Videofashion has been celebrating the art of fashion since 1976! For 41 years, our video crews have been front row, backstage, and behind-the-scenes covering ...",Fashion,58,23680,23680,10493532
522,UCIqxFPHOuIyuLIgEWZTidCQ,Mercedes-Benz Fashion Week,2007-08-14,"The Official Mercedes-Benz Fashion Week YouTube channel is your front row seat to the iconic New York, Berlin, Australia, Istanbul and Miami shows.",Fashion,72,46728,46728,19066484
523,UCYWrFKvV9FwgUxTURL6fiZw,Fashion Feed,2016-07-20,Watch the fashion shows from around the globe. Contact us here fashionfeed16@gmail.com.,Fashion,0,0,0,30418212
524,UCDLOWU51V3yuDj7Du3Jypiw,TOR Fashion,2013-03-23,TOR Fashion is a visual database and character gallery for Star Wars: The Old Republic (SWTOR). Videos on this channel are intended to augment posts on ...,Fashion,1,1993,1993,2845337
525,UCKzcj3eaD-rdO2dd62pm3JA,IndiaMART Sellers- Apparel & Fashion,2017-07-04,"http://goim.in/ko886YQK] Wouldn't it be a perfect world if all of us got exactly what we wanted? At IndiaMART, we strive to give you exactly what you want, ...",Fashion,0,1135,1135,84291
526,UCrrii_GC9tKX-2BprmNROAA,Random Fashion Stuff,2016-01-18,,Fashion,0,350404,350404,91612244
527,UCCwc9jFOTCQ0uRhUIW8v_zQ,Moda 2017 Fashion 2018,2016-12-11,Moda 2017 Fashion 2018 mostrara En estos vídeos y vamos a descubrir algunas de las mejores tendencias que van a invadir las tiendas esta temporada y ...,Fashion,0,21943,21943,5213130
528,UCHiZ7EgQlrhEqpz0thNbB_A,Fashion gearZzz,2017-07-14,,Fashion,0,0,0,207115
529,UCxtOsyy7dtx8S7qjx8BqbAw,Male Fashion Trends,2013-10-10,"Blog que informa lo mejor del mundo de la moda en español para los hombres: desfiles, campañas, lookbooks, colecciones, estilo de las celebridades y más.",Fashion,0,4895,4895,1092871
530,UCsz0bU36kCRrXl6A7rvW7-w,The Fashion Plus,2016-08-30,"Subscribe for the latest jewellery and fashion products designs trending. In this channel,you can find images or ideas about different fashionable items For Both ...",Fashion,0,194999,194999,73624857
531,UC2nFgRTcVQxcwkhtEZNKlgQ,Fashion And Accessories,2016-11-21,All about fashion and accessories for all ages.,Fashion,0,1437,1437,1478366
532,UCYoIdjwkGRhL8RM8Kcd6ZVg,She Fashions,2016-10-25,"Welcome to She Fashions, My channel Truly about Fashion & Hairstyles Tutorials.Here we share videos of beautiful easy hairstyles, simple hairstyles, quick ...",Fashion,0,423891,423891,115795854
533,UCZ5WhTJbuTHdwzx-czvNSFQ,Fashion One,2006-09-05,"Fashion One is a cutting-edge, global TV network which focuses on the synergy between fashion, film and TV. The channel features a unique selection of ...",Fashion,86,31950,31950,4134994
534,UCyX17QDOHQUgh2_DuYKOMGg,Fashion Ki Duniya,2016-12-26,"Find out all about the latest fashion trends for you. New Clothing, Shoes, Jewelry, Bangles Beauty Tips, Hair Styles, Mehndi Designs, Bags.",Fashion,0,67110,67110,18312257
535,UC-Dr1MOv3S6ZRCn1NllZt1w,Latest New Fashion Trends,2017-05-18,"Hi my channel is all about is latest fashion trends, i hope you will like my work and stay with me:-)))) If You are interesting to promote your items through my ...",Fashion,0,48746,48746,17444050
536,UCOTIeIEXL9LkkvoVKZDNr3A,British Fashion Council,2012-06-13,"The British Fashion Council promotes British designers to a global market. See coverage across all of the BFC's key events including London Fashion Week, ...",Fashion,0,24043,24043,6688101
537,UCvAjXgATmDMEiLgPfc3AcVg,Princess Fashion Show,2013-09-02,Games mainly for girls who adore princesses and similar fairy tale characters. Imaginary world full of glittery dresses and dreamy music. Juegos sobre todo para ...,Fashion,0,6556,6556,5900736
538,UCXvNwVZS_64yaAIIPbMdSUg,Today Fashion,2017-01-14,These adorable muggulu have become a part of our culture. Every wife wakes up early in the morning cleans her courtyard and decorates them with beautiful ...,Fashion,0,482380,482380,170625886
539,UCtWaG1fvxvAnjHkWswykxAw,Fashion Trends,2016-06-14,Hi everyone :) Subscribe https://www.youtube.com/channel/UCtWaG1fvxvAnjHkWswykxAw.,Fashion,0,14350,14350,4000513
540,UCvBo8526ecRQSjmVy8N8GWg,DailyIndian Fashion,2016-12-25,"Welcome you all... This page mainly contains interesting Daily Indian Fashion videos, Beautiful Fashion&beautiful Jewellery Collections...I hope everyone will ...",Fashion,0,222169,222169,75523820
541,UCtcZo8a0ES050ked8-WIQiA,Fashion Trends,2017-03-12,"Hello guys, You are already familiar with my channel name called fashion trend.We are very pleased to share with you latest collection of all types of ladies ...",Fashion,0,24200,24200,5433657
542,UC9JWWB1i2iQ6iVeEQtW7WXw,Jewel Fashion,2016-12-22,"Hi, We make your life easy by sharing all the latest updates on Beautiful, trendy and New Designs in Jewellery and Fashion World. Please do support us by ...",Fashion,0,188809,188809,58613363
543,UCML__NEREGhxQ22Fijbgo4A,Fashion World,2013-08-08,WELCOME to Fashion World Channels :- The channel have a vast array of a Fashion World Channel is always update you with the Indian culture and Latest ...,Fashion,0,281097,281097,142533682
544,UC9YDyh0_PU2esruCgyUtl5A,Latest Fashion Designs,2017-03-29,"Latest Fashion Designs is a Good Channel , You can get all the information from the latest Fashion Designs Channel, Latest Suits Designs, Suits Salwar, ...",Fashion,0,4419,4419,874272
545,UCbKlDuCED2xyZY4i-tTR0tQ,Royal Fashion Channel,2015-08-15,"Royal Fashion Channel is about Royal Families around the world and other personalities. My favorite royals are Catherine, Duchess of Cambridge and ...",Fashion,0,70252,70252,54966561
546,UCSkWgJ-6ynzAyC8f5CSKlHw,Grazia UK,2005-10-26,"Want to see fashion as it happens? Watch footage direct from the front row? See beauty trends as they're being developed backstage? Well, now you can.",Fashion,111,17749,17749,14342499
547,UCCYfKl9qeKj_gFY7IthCnBg,Latest fashion collection,2013-10-13,Hello friends! welcome to my channel.this channel is about latest designs of Patiala Punjabi suits#boutique suits#different dresses#kurtis#kurtas#churidar etc.,Fashion,0,166859,166859,33702993
548,UCCI3KWeu-3AkolSUfhL4mkw,Royal Fashion Tube,2013-08-25,"The channel shows videos about Royal Families and Monarchy around the world, Jewels, Royal Style & Make Up. Expecially I show Royal Tiaras, Luxury ...",Fashion,0,13182,13182,10294638
549,UCDUpIWGzLpf_oyQaM6tXJVg,POPPORY FASHION BLOG,2011-07-24,Poppory Fashion Blog รวบรวมนำเสนอคลิปวิดีโอแฟชั่นโชว์ในเมืองไทยจากแบรนด์ต่างๆ...,Fashion,0,62036,62036,32366242
550,UCZL1o9YESRAcJ2scItkbgXw,Latest Fashion,2014-08-18,"This Channel is about latest Designs and patterns of Dresses, Anarkali Suits, Sarees, Kurtis, Salwar Suits, Women Salwar, Designer Suits, Salwar Kameez, ...",Fashion,0,48456,48456,14422737
551,UCq02yKiM745YoI8IqA0gNFA,Fashion Stylist,2017-04-20,"Hello guys, You are already familiar with my channel name called FASHION STYLISH.We are very pleased to share with you latest collection of all types of ...",Fashion,0,0,0,590490
552,UCKMgQdJNJarbEMenOu4vRMw,ID Fashion TV,2015-04-06,ID FASHION – IS A UNIQUE WORLDWIDE TV PORTAL ABOUT THE LATEST TENDENCIES IN THE WORLD OF BEAUTY AND FASHION. ONLY HERE ...,Fashion,0,1291,1291,322078
553,UCicj4vaTT9zm9W0FZy8l-7Q,Chandrika Solanki Fashion Collection,2015-11-11,"I share here about latest fashion wear, beauty tips like mehndi designs, hairstyles, nail arts, jewellery, household decoration for festivals etc. I often share health ...",Fashion,0,63759,63759,21591084
554,UCaOWowT_-_8hPofUxfoHwYQ,Lakmé Fashion Week,2010-01-27,The official channel of Lakme Fashion Week - Mumbai.,Fashion,0,11018,11018,2193122
555,UC0KiGuCTrehqzSQ7ikjxSQw,Patricia Bright,2009-02-21,"A Female fashion beauty and hair channel with tutorials and videos to help with your beauty and fashion needs. Style advice Im here, random Life advice I'm ...",Fashion,2930,2306198,2306198,195992268
556,UC_KQKeg7kNrlvrIXPnpwgEA,Dina Tokio,2011-04-04,"Modest fashion, Beauty & Lifestyle PO BOX address for mail is below: Suite 220 45 Salisbury Rd Cardiff CF24 4AB.",Fashion,478,755967,755967,104475286
557,UCZpNX5RWFt1lx_pYMVq8-9g,Chriselle Lim,2008-01-26,"Notable for her visually stunning original content, Chriselle Lim has created a name for herself in the fashion industry. Starting off her career as a stylist, she ...",Fashion,2642,758683,758683,66811327
558,UCRSfmNCRk58D-aL5vZdBLow,Wendy's Lookbook,2011-01-13,"Inspiration. Imagination. Fashion. Hi everyone! I'm Wendy. I find inspiration in art, nature, culture, architecture, food, people and music. For me, fashion is a ...",Fashion,2418,666080,666080,90091808
559,UCj5tYok-Han88RBzumyHwlw,Elegant Fashion 360,2013-04-24,"Welcome to my channel Here you can find all the fun thing to do, to make, and to eat. Check out my web site www.ElegantFashion360.com for more Fun Ideas.",Fashion,0,247480,247480,93294711
560,UCoc8tpGCY1wrp8pV7mI0scA,H&M,2007-03-07,Welcome to H&M's official YouTube page. Explore the entire H&M fashion world under one roof. Subscribe to get all the latest video updates and fashion news.,Fashion,532,311550,311550,170301042
561,UCZ8TREbPfawhSvayVe5pqKg,British Vogue,2005-10-05,British Vogue is the world's leading premium lifestyle and fashion entertainment channel. Weekly releases and brand new original programming including short ...,Fashion,4,531206,531206,72025729
562,UCSvZTE-ZDWdgkmz9kwiYDRQ,Tokyo Fashion,2009-05-27,"The official YouTube channel of TokyoFashion.com, the world's most popular English-language website about Japanese street fashion and beauty. Please ...",Fashion,39,161575,161575,17806437
563,UCuduuoIBTPTyE9Jzs30kt5g,Fashion-Riot,2012-12-12,Fashion-Riot es un canal de moda y consejos. Contacto: clarita@fashion-riot.com.,Fashion,87,599638,599638,29345455
564,UCx_oBUq0abZhe3OUMRTqdLg,"Stardoll Fame, Fashion & Friends",2006-05-17,"Stardoll is a world of Fame, Fashion & Friends. Create, style and dress up your own virtual doll in the largest and most popular online fashion game. With over ...",Fashion,2,395659,395659,7574371
565,UCCVKEfCwVZO60HhdhcN56HA,Sophie Shohet | Fashion Beauty Lifestyle,2009-03-21,"My favourite topics: Luxury, Supercars & Personal Development Here's a little about me and what my channel is about.... I'm all about personal development and ...",Fashion,4,176968,176968,19724890
566,UCdQetYa9JdPGTbR5glPiJ7Q,Madda.fashion,2008-10-14,"CONTATTI************ BUSINESS / MARKETING MAIL: Maddinafashionconcorsi@gmail.com ************************************** Ciao, mi chiamo Maddalena, ...",Fashion,3537,81459,81459,18703327
567,UCse1JOd6PXeLG2lH-m1F2DA,fame fashion,2013-09-25,"If you love engaging in fashion, make-up, beauty, accessories, styling then come around the world with Fame Fashion and discover the latest trending fashion ...",Fashion,1,105137,105137,29498337
568,UCMUDQ9olA7guLDYE-xNfiHA,Fashion & Lifestyle – powered by OTTO,2005-11-15,"Willkommen auf dem Fashion-Channel von OTTO! Abonniert den Kanal, um kein refashion-Video von Eylem und keine Folge Stylediaries mit Sofia zu ...",Fashion,265,37885,37885,14192426
569,UCxDGBROh_raLb2hmGpnpwSw,My fashion for legs,2015-05-05,"Achtung: Ich bin 2 Wochen gesperrt und kann keine Videos hochladen! Vielen Dank an den Neider, ich habe wohl etwas richtig gemacht ;-) ******* Alles über ...",Fashion,0,32521,32521,11098395
570,UChxkFSjTE7nLCHsDk8_pRhg,Justine Leconte officiel,2015-06-01,"Welcome here! I am a French fashion designer currently living in Berlin, where I founded my womenswear label. New videos every WEDNESDAY 4pm ...",Fashion,0,359863,359863,27791407
571,UCj2_fTRSMGqo1KmOpmpaOzg,You Make Fashion,2011-02-09,"youMAKEfashion est un blog où je partage mes looks, mes Do It Yourself, mes bonnes adresses et mes voyages. Ma chaîne Youtube complète mon blog avec ...",Fashion,0,92059,92059,8007456
572,UCtJiRqiTLjCuouJC2Ho-5Mw,Megan Ellaby,2013-01-30,A channel by a fashion loving Mancunian weirdo.,Fashion,0,84186,84186,6174135
573,UCrE3DFHrxY0Cp9KM8BuEX4g,Fashion Laura,2013-12-24,Kopiowanie i wykorzystywanie filmu bez zgody autora jest zabronione.,Fashion,0,86698,86698,13893980
574,UCPegzUNwooyJ7fwK9dEvfBQ,Fashion teaching,2012-06-17,"Learn how to draw fashion sketches with fashion illustrator Ioana Avram. I will help you learn how to draw fashion sketches and everything related: composition, ...",Fashion,5,97440,97440,4403588
575,UCzzOKT1SkE7qdycJvPCR3Gg,Mia Maples,2013-02-15,"Hi There, My name is Mia Maples I make videos for your enjoyment, my videos range from Beauty/Fashion videos to just Fun/Entertaining videos. If you like what ...",Fashion,19,426838,426838,34154555
576,UCcf2zUC3WrldDv048JWmmgQ,NEW LOOK,2009-08-28,My Life. My Style. My Look.,Fashion,215,19295,19295,20470816
577,UC1ztfF0-cd4VX27ItjMoGEg,Colleen G Lea - FSBTV,2011-03-14,"A sewing channel for beginners, intermediate and advanced fashion sewers who want to learn how to sew and transform old clothes, my clear and concise step ...",Fashion,80,77737,77737,9797213
578,UCU6vmsP8LiM12-Cb9Ahr1_w,ITALIAN HAIR FASHION,2014-04-22,,Fashion,0,1690,1690,1294093
579,UCWrGJgqNOhF_aapx1pH9Jpg,CelebtopiaCelebs,2013-01-06,http://www.celebtopia.co.uk Free community to share video's and pictures. Join Free today!! :-),Fashion,0,18991,18991,8790057
580,UC4urAor1TKMTzlR2N9wFioA,Brittany Dawn Fitness,2014-03-17,"Hello there! I'm Brittany Dawn: a blonde-headed Texas girl who loves all things fitness, food, and beauty related. My videos typically consist of my meals, ...",Fitness,0,216354,216354,11935965
581,UCiP6wD_tYlYLYh3agzbByWQ,FitnessBlender,2010-01-19,Over 500 free full length workout videos + new workouts every Monday - Subscribe to never miss a new workout! Track your workouts and progress with our free ...,Fitness,678,4955938,4955938,797883365
582,UCXxIurzUx2ztE6D5IzcyTcw,Love Sweat Fitness,2014-01-02,"Good Things Come to Those Who Sweat! Subscribe to Love Sweat Fitness to be a part of Team LSF! New videos every Monday w/ no-equipment, at home ...",Fitness,0,290815,290815,14808790
583,UCEtMRF1ywKMc4sf3EXYyDzw,ScottHermanFitness,2009-05-25,NEW VIDEOS EVERY TUESDAY & THURSDAY! Scott Herman Fitness is here to help you reach your goals. With quality content here and on ...,Fitness,4938,1837845,1837845,333872909
584,UCBINFWq52ShSgUFEoynfSwg,POPSUGAR Fitness,2010-11-22,"POPSUGAR Fitness offers fresh fitness tutorials, workouts, and exercises that will help you on your road to healthy living, weight loss, and stress relief. Check out ...",Fitness,96,2093488,2093488,287981448
585,UConrMq-4C_ykPGueZ1qczlg,superherofitnesstv,2011-09-27,My name is Keaira LaShae. I'm a SINGER/DANCER and professional fitness trainer!! SIGN UP NOW to IfYouCanMove.com to get BRAND NEW WORKOUTS ...,Fitness,265,720797,720797,57833215
586,UCsOhTZB6d41g0xStQzO_qxQ,SA Fitness,2017-08-23,SA First Fitness TV Please subscribe to our channel and like our videos This channel is not affiliated with any political party and therefore we somehow don't ...,Fitness,0,10359,10359,4405526
587,UCyqR7WkL8i1b6xtSssDmW9w,The Fitness Marshall,2014-09-11,BOOTIES AT ATTENTION! Get ready to sweat yourself sexy with The Fitness Marshalll!! Original Cardio Concerts created by Caleb Marshall. Choose your songs ...,Fitness,0,1266211,1266211,200221643
588,UCqR67pNFzjR1bDCd-KMHxLA,Qureshi Fitness,2017-07-16,I will Provide You Complete Nutrition And WorkOut Plan for Your Fitness Goals To AchieveYour Dream Aesthetic Physique.. This Channel Is To Help My ...,Fitness,0,6639,6639,458902
589,UCiH4auDlkM0tgn9ewT3B1Vw,Sascha Fitness,2014-06-26,"Hola Chicos! bienvenidos a mi canal, un espacio lleno de información y motivación! Mi objetivo es que aprendan muchísimo, tengan todas las herramientas ...",Fitness,0,960678,960678,46758801
590,UCdnioRJZSXZoj5cl9Oys-nA,Lex Fitness,2010-02-08,"The Official YouTube Channel of Lex Griffin The truth about how to get in real shape! Plus a look at my life in the fitness world: The Travel, The Training, The ...",Fitness,28,430620,430620,41387011
591,UCF6_9wm4-uMD1zEZmJWJeAQ,Biviany BDT Fitness,2011-10-06,"my channel is about being healthy, work outs, healthy choices, beauty, make-up, hair tutorials, word of advises and what ever i can do for you guys.",Fitness,0,37704,37704,1485889
592,UCnyOvzIf2RJFmAVZWI-wS0A,FITNESS ADDICT,2015-10-08,"TYRONE THE FITNESS ADDICT IS A BODY BUILDER HERE TO HELP, INSPIRE AND MOTIVATE. IF YOU HAVE ANY FITNESS RELATED QUESTIONS DONT ...",Fitness,0,314711,314711,34115254
593,UCKO8zrU3WTo_L-QZw3VQ1aQ,Koboko Fitness,2016-06-14,Fitness channel with the BEST at home workouts for women. I am a Certified Personal Trainer (CPT) trained by the American Council on Exercise and Stanford ...,Fitness,0,323081,323081,22910420
594,UCTmN4_WItWyEQKTrOPis1OA,The Fitness Sisters - Rachel & Emma Dillon,2014-04-27,"Hey babes! It's The Fitness Sisters! Welcome to our YouTube Channel! Embracing health and fitness has changed our lives, and we want it to change yours too!",Fitness,0,35200,35200,1210786
595,UCByfiQ_6WJFQLPX2ykI-5mA,Mikey's Strength and Fitness!,2016-11-21,BODYBUILDING AND FITNESS” From The 70s Till The Present..,Fitness,0,1040,1040,348838
596,UCNypcPO_Zyvc3lt6NtI-Hug,Phoenix Fitness,2015-03-08,"Second chances, self improvement, reinvention, never too late, don't give up are all things that Phoenix Fitness represent! No matter if it's bad gym sessions, ...",Fitness,0,526,526,63581
597,UCa5AM2ROxPXRE7xxSlqWmLg,GoFit Fitness,2010-10-11,This channel shows GoFit fitness product use videos and DVD workouts.,Fitness,0,1113,1113,382400
598,UCUtuu_E98WkoEYZbLaqj0og,Female Fitness Motivation,2015-04-17,"Hi? If you would prefer to see or not to see your work here, please write to our email stepyurch@gmail.com, and the video will be added or deleted in a few ...",Fitness,0,179689,179689,93939495
599,UCyPGVSzkHf39fweU6_kqs5w,Bullworker Fitness,2008-03-01,,Fitness,4,1278,1278,595681
600,UCc65EHryRX6YTgwG20wxGXw,NJ Fitness,2012-03-12,"We are certified Zumba® instructors from India,Hyderabad. Naveen Kumar and Jyothi Puli.We show our Passion and Love towards Zumba fitness. We started ...",Fitness,0,36334,36334,8713061
601,UChXRi2xTPZ8J5lznBNuMCOw,Rohit Khatri Fitness,2016-12-19,"hello to all this is Rohit Khatri - i make ajeeb videos. My videos make, Men out of boy. So, keep loving and subscribe to my YouTube channel for more updates.",Fitness,0,1830598,1830598,87260330
602,UCRI9xfp12Qb4B9zcLov2myg,Fitness.ee,2009-07-01,"Fitness.ee - tervis, jõud, ilu. Videod fitnessi ja kulturismimaailma tegemistest ja toimetamistest. Fitness.ee - health, strength, beauty. Videos about fitness and ...",Fitness,0,332,332,143382
603,UCPbyT8IyohY6V8ZVfI9uHug,Lucy Davis Fit,2016-01-27,"Hello, hiiiiii and welcome to my channel! I'm Lucy, 21 year olds with a huge passion for fitness and living a happy and healthy lifestyle! I'm currently living in ...",Fitness,0,79578,79578,3086297
604,UCalxEWhIByjQB-V2j4Sg94A,Marissa Roy Fitness,2013-09-22,"Fitness, Bodybuilding, Lifting, Food, Flexible Dieting, NPC Bikini.",Fitness,0,1607,1607,65855
605,UCJvjPECnJ4A4rMDNRjBrgVQ,JTAT FITNESS,2015-09-09,Welcome to JTAT FITNESS! We are here to help you. Join Andy and I. Join our journey. Join the revolution.,Fitness,0,7519,7519,556089
606,UCXCXlnpZq5iHqGI8DA9mv5g,Fitness Instagram,2016-09-06,Регулярные видео фитоняшек и бикининисток из инстаграм. Их тренировки и позирования перед камерой. Ежеднев...,Fitness,0,64800,64800,25741986
607,UCY7EMH_iyApSnTGTMAKI-UA,Tofu Fitness,2017-03-06,"Hey everyone, we're a vegan family of three. We created this channel to show that you can live a happy, healthy life while following a plant based diet. Thanks ...",Fitness,0,1310,1310,23409
608,UCGaweJW8AnsV2ogktwOaWhQ,K's Perfect Fitness TV,2011-06-22,"Welcome to K's PFTV - I'm Kristen. I'm an American professional dancer & personal trainer based in London, UK. My channel is all about fitness, workouts, and ...",Fitness,45,175947,175947,27606914
609,UCFrVC490asE2mXoYJzxpOZA,Amanah Fitness,2015-02-26,"Amanah” is the Arabic word for “trust”. As Muslims, we believe that our bodies are a precious “trust” to us from God, and we must be serious about taking care of ...",Fitness,0,877,877,17223
610,UCXTo3dt8TiauxltUe2HJdhg,Rogue Fitness,2009-01-27,,Fitness,0,228076,228076,68230940
