,index,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency,Popularity,Label
452,160,UCpcdPloTijprixyP0as7sDg,Sonal's Food,2017-03-07,"Hi, I am an Indian foodie who makes videos about my main passion food. I share my favorite recipes, health foods, ketogenic recipes, diet information, ...",Food,0,1712,1712,88731,6,90443,0
453,151,UC7zj6w-PCqlgW-pn-jmc4Og,Omg Carl's Food Show,2013-07-12,Food Show. Booze too. Sometimes I get a ride in Cars. And maybe Boats and Watches. Probably not wine. Because wine people wear belts.,Food,0,3502,3502,71609,17,75111,Inconsistent
454,190,UCAE6rpE14yQbWDPJrdu2l-g,ITV Food,2015-01-26,"Welcome to the official YouTube channel for ITV Food. Get previews of our new Food shows and watch clips from some of your favourites including, Let's do ...",Food,0,172,172,58602,1,58774,0
455,164,UCSMZGwceqd20_w4cOrEQ1Ag,Better Than Food: Film Reviews,2015-06-22,A channel dedicated to Films I think are Better Than Food.,Food,0,2791,2791,19291,-2,22082,Inconsistent
456,159,UCeykwchcByjonkMxH25-LNQ,Wesley's Food Den,2018-01-01,Welcome to my kitchen. Nothing brings me greater joy tgan cooking up delicious meals for my family and friends. I mainly cook Indian food and I am originally ...,Food,0,360,360,17358,3,17718,0
457,225,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,2011-09-15,Official Vanoss Gaming YouTube Channel.,Gaming,5053,22847685,22847685,9204643785,2,9227496523,0
458,227,UCC-RHF_77zQdKcA75hr5oTQ,FGTeeV,2013-05-24,"FGTeeV, the Family Gaming team, brings you the premiere YouTube channel for family gamers. Meet FGTeeV Duddy his wife FGTEEV Mom or Moomy, their ...",Gaming,55,6161294,6161294,7007514028,3,7013675377,0
459,321,UCrqsNpKuDQZreGaxBL_a5Jg,ComedyShortsGamer,2011-12-01,"Hey guys, ComedyShortsGamer here! My Name is Deji ▻SUBSCRIBE AND JOIN THE TANK FAMILY! ▻MY SHOP: http://shop.comedyshortsgamer.com ...",Gaming,1458,9166185,9166185,3180256964,2,3189424607,0
460,320,UCq54nlcoX-0pLcN5RhxHyug,SeaNanners Gaming Channel,2009-03-04,"Hello everyone! My name is Adam aka SeaNanners. Welcome to my channel! Enjoy Garry's Mod, Minecraft, Call of Duty, or Grand Theft Auto? You've come to ...",Gaming,13263,5669197,5669197,2496533760,6,2502216220,0
461,319,UCERUmrDh9hmqEXBsnYFNTIA,DashieGames,2011-09-14,Comedy gaming commentary! with A LOT of bad words.,Gaming,3117,4374067,4374067,1716697073,1,1721074257,0
462,229,UC2wKfjlioOCLP4xQMOWNcgg,Typical Gamer,2008-08-24,"What's up everybody, Typical Gamer here! Welcome to my channel where I upload daily gaming livestreams and videos featuring games such as GTA 5, Fortnite ...",Gaming,2107,6879451,6879451,1651419921,1,1658301479,0
463,322,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,2010-10-21,watch my stupid ass videos.,Gaming,10619,4658812,4658812,1574381677,8,1579051108,Inconsistent
464,228,UC7tHXQXWImq_0I3PCQ8Udaw,Annoying Orange Gaming,2013-11-07,Thanks to Midget Apple who graciously allowed us to convert his channel into THE place for Annoying Orange gaming. New videos EVERY DAY. WOOO!!! Don't ...,Gaming,0,1580365,1580365,1076552234,1,1078132599,0
465,327,UCu3Mp1ZimtNvyA-bcfo9VrQ,カズゲームズ/Gaming Kazu,2013-12-27,カズのゲームチャンネルです。一般的な実況チャンネルではなく、ゲーム系チャンネル。幅広くゲーム系動画つくってきますー.,Gaming,0,1262416,1262416,1043444497,1,1044706913,0
466,323,UCWMYFDuCcvkmPiOf1RP_IKQ,Bigorneaux & Coquillages,2013-04-01,"Cette chaîne s'appelle Bigorneaux & Coquillages, je sais même pas pourquoi. Bref, c'est Cyprien et Squeezie qui font des trucs pas spécialement intelligents en ...",Gaming,2885,5052384,5052384,672039971,18,677095240,Inconsistent
467,230,UCoaWFCFBDCXS030uimjZAkw,TheGamingLemon,2011-06-29,"My name's Brad! I love nothing more than making videos, gaming, and making people laugh. Here I upload comedy based gaming videos over a wide variety of ...",Gaming,4402,3819685,3819685,607166174,20,610990261,Inconsistent
468,234,UC_ItCy-BTDCULPpDPlieUKA,GamingWithJen,2012-11-28,"Hello!! Welcome To My Channel! I'm Jen, a 27 year old girl with a slight obsession with all things cute and girly. I also love to play Minecraft with my husband Pat.",Gaming,6,3944843,3944843,558357823,2,562302672,0
469,326,UCS_BD8cjFA8juZogPH5hEjg,Joey Graceffa,2012-07-24,Hey! My name is Joey! Welcome to my gaming channel! This is where I play a LOT of different video games! From Minecraft and the Sims 4 to Five Night's at ...,Gaming,2153,2487980,2487980,514259206,1,516749339,0
470,267,UCV96ER3MAI1S81HH6l9wwbQ,Mr. Fruit Gaming Channel,2014-01-28,"Double uploads every day! Funny gaming montages to let's plays of a variety of games ranging from Destiny, Overwatch, Call of Duty, Rust, Indie Games and so ...",Gaming,0,1294318,1294318,488586589,1,489880907,0
471,306,UCiZVMOinTQGb8HQu53VbV4Q,Gamer's Little Playground,2009-12-29,MERCHANDISE: shop.spreadshirt.com/gamerslittleplayground/ Stop playing. Start gaming. Home of the Game Movie. The Netflix for Gamers. Any donations are ...,Gaming,101,954965,954965,484057502,1,485012568,0
472,333,UCT2x1vuvgYdhk-kQdlzn6yA,Clash with Cam,2012-12-31,I play Fortnite and I'm a total noob but I'm getting better!! Subscribe for daily streams and videos!,Gaming,0,1741531,1741531,441826239,1,443567770,0
473,231,UCiufyZv8iRPTafTw0D4CvnQ,Neebs Gaming,2014-03-16,"From the Creators of Battlefield Friends, Mob Squad and Doraleous and Associates, we bring you Neebs Gaming! The greatest gaming channel in the world.",Gaming,0,1618543,1618543,432012389,1,433630932,0
474,233,UCyS4xQE6DK4_p3qXQwJQAyA,DidYouKnowGaming?,2012-05-22,"DidYouKnowGaming covers video game facts, Easter eggs, secrets, censorship, glitches and history for many of gaming's biggest names, including the ...",Gaming,765,2186541,2186541,404615398,3,406802704,0
475,328,UCvMQn4d_RFWYShDBCbeuuxw,Adam VS Gaming,2013-02-17,Coming soon.,Gaming,10625,1454029,1454029,374999398,7,376464052,0
476,336,UCx8vbgWs666cAS7wsKos5sA,8-BitRyan,2015-03-18,"Welcome to my channel, my name is Ryan! You can expect to see a variety of gaming content based around just about every genre out there! If this is your thing, ...",Gaming,0,1390281,1390281,358803767,1,360194048,0
477,331,UC2l8G7UE41Vaby59Dfg6r3w,Galadon Gaming,2013-06-12,Clash Of Clans and Clash Royale Attack Strategy! Your trusted source for Clash Royale Gameplay and Clash of Clans Attacks!,Gaming,5,1490001,1490001,358442224,1,359932230,0
478,284,UCGhs9S33RAeT5DEuKTO4Oew,Force Gaming,2010-07-28,Gaming news and commentary since 2010.,Gaming,7952,751853,751853,310107848,2,310867653,0
479,255,UCyfG7-7lPhf6EIC6igUOfzw,TFS Gaming,2013-02-28,"Welcome to the Team Four Star Gaming channel! Here you'll find your favorite actors, characters, and everything in-between as they play through some of their ...",Gaming,382,691681,691681,275497198,1,276189261,0
480,340,UCv_hGnLMl_l4YfDEpwCaOGQ,Fed X Gaming,2009-05-18,Hello everyone Fed X Gaming here! I hope you like tutorials! Twitter - https://twitter.com/FedEx2692 Facebook - https://www.facebook.com/fedex.gaming?fref=ts...,Gaming,45,1089119,1089119,225923691,7,227012855,0
481,294,UCeJTUiYP64xtfzpL-AagZGA,Unit Lost - Great British Gaming,2011-01-25,Unit Lost GREAT BRITISH GAMING! Overwatch is my thing! Daily videos! Join our gaming community forums - http://www.unitlost.com We also Live Stream over ...,Gaming,169,659286,659286,221855748,1,222515203,0
482,329,UCW07alAefFXWdo7RgEDtBcQ,TheDevildogGamer,2011-10-12,Former Marine Grunt Turned Gamer! Q. What was your MOS? A. 0311 Rifleman - Designated Marksmen Q. What Rank did you leave as A. Lance Corporal Q.,Gaming,1217,900636,900636,219499480,1,220401333,0
483,236,UCvO9Xk3bheuxEemvknCj72g,WhatCulture Gaming,2015-09-22,,Gaming,0,830221,830221,213939019,1,214769240,0
484,244,UC9wMap3yZJl5eLed5tqxcHw,BlastphamousHD Gaming,2013-06-05,"I do mostly Lets Plays,and Crazy Stories from my life over awesome gameplay, I also do video game Music Parodies,and video gaming voice over dubs but less ...",Gaming,29,1000304,1000304,206809259,10,207809592,Inconsistent
485,304,UC-zjH-e5XBzMpy_VtwIGRxQ,Arekkz Gaming,2013-01-12,"The best Channel for Destiny 2, Monster Hunter World, The Division & More. Arekkz Gaming is a YouTube gaming channel dedicated to covering all games, with ...",Gaming,1,779915,779915,201996737,1,202776653,0
486,324,UCaDFEed7JBxC2lnP5I2AktQ,Inside Gaming,2008-06-01,,Gaming,466,555276,555276,197804844,1,198360586,0
487,334,UCY-aY6fAqJauPWfxZ7HTZig,2J Games,2014-08-25,Καλώς ορίσατε στο No.1 Ελληνικό Gaming κανάλι sto Youtube! • Business Inquiries: 2j@2jentertainment.com • Instagram: instagram.com/official2j/ • Facebook:...,Gaming,0,674601,674601,183593170,4,184267771,0
488,285,UC2nMSE3t71qC8sG06WSJnMg,RageGamingVideos,2010-08-15,"I'm a channel with a focus on the viewer, they're part of nearly every series, they shape the way things go and create stories from what happens in all the various ...",Gaming,7105,591542,591542,173041684,1,173640331,0
489,338,UCB4GZzsP0IJKWX8-IhEOnDQ,Jeremy - Gaming Curios,2012-07-06,"League of Legends - Jeremy ""Gaming Curios"" - Video Essays Covering Topics Primarily Related To League of Legends, as well as other information videos ...",Gaming,101,529487,529487,173008354,6,173537942,0
490,316,UCjsI5DaCl64zRxqYYep0T_A,Mrtweeday - CSGO Gaming and more! :),2010-07-08,For the people wondering regarding my PC specs: Here are the most important ones: Intel® Core™ i7-3770K Prozessor (4 x 3.5 GHz - 3.9 GHz) - 16 GB DDR3 ...,Gaming,1342,690305,690305,166343705,5,167035352,0
491,325,UCXJL3ST-O0J3nqzQyPJtpNg,Preach Gaming,2010-05-22,The PG Team Variety Gaming Content The Team of Mike and Andy have been striving to entertain since they were children with flashes of even being pro ...,Gaming,837,342336,342336,133439704,2,133782877,Popular
492,280,UCjmKdx8yjoYIVxRnsSyPw7w,CYCHREUS GAMING,2007-12-24,Paypal Donation Link https://streamlabs.com/cychreusgaming MAIL BAG is now active! You can send me your lego sets or any other video game item ...,Gaming,1565,64715,64715,131280572,1,131346852,0
493,286,UCF6xAMHVH3o3rhpAjgQt3XA,Dave's Gaming,2009-09-09,Oldest Video game Player On youtube at age of 55 years Old Why I Love Gaming? 1-Best HD quality on Youtube. I use Latest and Best recording Tools.,Gaming,6,125171,125171,129011216,1,129136393,Popular
494,250,UCJLFizUO3gCQnyiYKMYvUgg,Get Good Gaming,2015-04-08,Welcome to our gaming channel! We make the best LAN multiplayer videos around!,Gaming,0,1026627,1026627,122718760,2,123745387,0
495,332,UCVhkzoReyB25jpFEeXjh3kQ,OpTic Gaming,2009-09-05,The Global Leader in Gaming Entertainment.,Gaming,1409902,1411124,1411124,115014942,2,117835968,0
496,253,UC4-GMuJw3JIxfqXQlvvv93Q,Super Gaming Family,2008-05-27,"Super Gaming Family also known as SGF is a Family Gaming team that brings you the best YouTube channel for family gamers. There are 4 of us in the family, ...",Gaming,49,228290,228290,113596791,1,113825130,0
497,335,UC13nPkrDQH0A2s2vx_NAVdQ,TheXPGamers,2010-07-11,Hello Ladies and Gentlemen! CaptainShack here and welcome to my personal channel TheXpGamers. Here you will find videos primarily focused on one of the ...,Gaming,23,341561,341561,112207269,1,112548853,0
498,296,UC-S7xonqgsyX5DyjI83uIQg,Steparu.com Gaming News and Previews,2010-02-08,"Foreign Gaming Reviews, News, Media, and Information. 외국게임 리뷰, 뉴스, 영상, 정보 http://steparu.com/ https://www.facebook.com/Steparus/ Copyright ...",Gaming,390,151566,151566,104172745,1,104324701,0
499,301,UCg7ILQaLokw0zjKBU31STSA,The Super Gaming Bros.,2009-06-29,"A group of guys who enjoy recording commentary with games they love, and games they hate. It all depends on what we're in the mood for, but each of us tries ...",Gaming,4247,109830,109830,101636483,1,101750560,0
500,278,UCY_wPnc5xrvPekvHpLAvZvQ,Sports Gaming Universe,2011-04-26,Sports Gaming Universe is all about combining the sports and gaming passions into a one stop shop experience for fans alike. From Vintage sports games on ...,Gaming,1493,206800,206800,99276603,1,99484896,0
501,337,UCbShavGeOHnfiKn2qsYSv2A,LachlanPlayz - Gaming & Lets Plays!,2014-11-21,"Hey guys it's Lachlan Here with my 2nd Channel on Youtube! This is where I will post all of my gaming content that isn't Minecraft, I hope you enjoy the videos ...",Gaming,0,680896,680896,87010999,2,87691895,0
502,271,UC5Dc5w_PvV_W_BGCCsvfIIQ,Realistic Gaming,2016-05-25,"ROBLOX CONTENT EVERYDAY AT 3:30 PM (PACIFIC TIME) LIVE STREAMS AS WELL. ALSO OTHER GAMES LIKE FORTNITE, FNAF, MINECRAFT. PLEASE ...",Gaming,0,147395,147395,81252203,1,81399598,0
503,279,UCbLIqv9Puhyp9_ZjVtfOy7w,MLGCOD,2012-12-20,"MLG (Major League Gaming), a division of Activision Blizzard, is a worldwide leader in esports and serves as the operational foundation, partnership hub, and ...",Gaming,289,572790,572790,80750849,1,81323928,0
504,288,UCMnsoyAN78r5WuKNgVxwpzA,Ushi Gaming Channel,2011-11-28,"I'm an ordinary guy who loves to play games, make cool & funny videos about games. You can find strategy, guide, tips, live commentary, funny moments, etc in ...",Gaming,0,133203,133203,80722494,1,80855697,0
505,254,UCC6ulNJ-KDoIa3VI2gcvQpA,Camodo Gaming,2016-01-05,"Hello, I'm Camodo Gaming. Look for let's plays, first Impressions, and other random things to be added to the channel! Current Games: Brick Rigs, Scrap ...",Gaming,0,277467,277467,79988321,1,80265788,0
506,283,UCtSP1OA6jO4quIGLae7Fb4g,Rocket Beans TV Gaming,2013-06-13,Rocket Beans TV steht für 24/7-Entertainment-Power rund um Gaming und Popkultur! Seit seinem Start am 15.01.2015 hat sich Deutschlands einziger ...,Gaming,159,181945,181945,78486348,1,78668452,0
507,224,UCOpNcN46UbXVtpKMrmU4Abg,Gaming,2013-12-15,"YouTube's gaming channel, featuring news, reviews, playthroughs, and more. This channel was generated automatically by YouTube's video discovery system.",Gaming,0,77883079,77883079,0,-2,77883079,Inconsistent
508,239,UCi-xN4ZB6e-0JcXzvBEomlw,Gaming Sound FX,2014-10-31,"The #1 source for all your gaming sound effects needs. Choose from a range of high quality clips, that are guaranteed to improve your video content. Want a ...",Gaming,0,263168,263168,77275049,16,77538217,Inconsistent
509,261,UCy3avhfHpBbbgwZpNvuVklg,Hutts,2013-01-20,"Hi, I'm Hutts! :D  I upload daily videos, twitch stream every Tuesday and Thursday at 3PM Central. Occasionally I stream on the weekend. Welcome to my ...",Gaming,9,212312,212312,76869222,2,77081543,0
510,260,UCodK-9eXEm_hWSDDfLr4QzA,Pretty Good Gaming,2015-05-30,"We talk about video games every day on this channel, with news coverage, review round-ups, talking points and our own opinions. We do our best to call out the ...",Gaming,0,304327,304327,74425129,1,74729456,0
511,330,UC4mLMb49hqk4y9lVFtfanlg,ZiggyD Gaming,2011-02-03,"G'day ZiggyD here! This channel is a place for us to share our passion about deep, detailed and difficult games! I love Action RPGs, old-school RPGs, Real Time ...",Gaming,94,190271,190271,73062377,5,73252742,0
512,226,UC-6Ygz2yrPcPPhl4pAobqNQ,Fail Time!,2016-12-26,Join the Hi5 crew in reacting to strange and wacky things you guys send us!,Gaming,0,844730,844730,71778980,5,72623710,Popular
513,339,UCgiJxU4CSEjQ67FylcZ_8qw,VERTiiGO GAMING,2013-09-08,"My Name is Brendon and i love gaming so decided i would start uploading some of my gameplays, I play everything from RTS to FPS to MMO to Sports so i will ...",Gaming,0,417337,417337,71058751,4,71476088,Popular
514,246,UC2rTtwvsGnlzrY5lrTy70VQ,ChesnoidGaming,2013-02-18,This is THE place to get the BEST FIFA 18 Career Mode content on YouTube!! Plenty of FIFA 18 Career Modes for you to enjoy with multiple series!! I upload ...,Gaming,1,255035,255035,68814014,1,69069050,0
515,241,UC97XthQ7oIOfAWIGPoyFDYQ,Legends of Gaming NL,2015-12-08,"Het meest spectaculaire, epische game-toernooi op YouTube! Gaming PC's en hardware geleverd door http://www.informatique.nl Check de vernieuwde 2.0 ...",Gaming,0,375732,375732,57526166,3,57901898,0
516,291,UCB-UY_HpZgYMfkYi2Xxs-lA,Zueljin Gaming,2011-11-28,"I'm Zueljin! A gamer, content creator, & influencer! Zueljin Gaming is a channel dedicated to games of all types. Daily video uploads of new and upcoming ...",Gaming,186,303378,303378,57161407,1,57464971,0
517,308,UCKEJZ-dqIA03evnzEy1_owg,Welsknight Gaming,2014-09-15,"Hermitcraft Member, Husband, Soldier. Creating family-friendly gaming content since September 2014. When it comes to Minecraft, I do modded and vanilla ...",Gaming,0,279228,279228,56779379,1,57058607,0
518,307,UCc9CTSbRSrQoFnA1lgVCCuA,TheGameHuntah Gaming,2012-05-13,"The BEST Mobile Gaming channel on Youtube ! In here you will find family friendly content and tons of Mobile games (iOS, Android and Windows) Some of the ...",Gaming,23,107290,107290,55592422,2,55699735,0
519,275,UC8Udz9i3cflPNE6XvnL_tHw,Red's 3rd Dimension Gaming,2010-12-31,Welcome to my Gaming Channel! My favorite Video Game Genres are Role-Playing Games [RPGs and JRPGs] and Horror. My Channel mainly consists of ...,Gaming,1340,59830,59830,46274943,1,46336113,0
520,302,UC5I3vUh2iNfQ3pCU3sodYRA,Amazing Gaming Music,2012-09-03,Amazing Gaming Music is promo channel. Amazing Gaming Music is the vibes music. we promo and trend music edm.. If YOU OWN label record ( we need all ...,Gaming,36,386786,386786,45645056,1,46031878,0
521,235,UCnbvPS_rXp4PC21PG2k1UVg,Gaming Historian,2006-07-17,The Gaming Historian is a documentary series all about the history of video games. I also like to review books and certain games that I find interesting. The show ...,Gaming,1335,418490,418490,39470339,22,39890164,Inconsistent
522,305,UCN5XTcPfZXsaEPevaP0VINQ,Csonti Gaming,2010-02-12,"Egy gamer vagyok, akit érdekelnek a videó játékok és a játék ipar, amikről szeretek a szórakozás mellett érdemben is megnyilatkozni. Rendszeresen próbálok ki ...",Gaming,47,111067,111067,39344156,2,39455270,Popular
523,311,UCoMloO7Xla-QyPPsTKsN_Lw,HappyThumbsGaming,2011-10-07,Welcome to Happy Thumbs Gaming(HTG)☺ Where Gaming is Fun and Thumbs are Happy. Our goal is to make HD quality videos that are easy to follow and ...,Gaming,141,86688,86688,35310897,1,35397726,0
524,315,UCNoLwxiLiQIKX2Lk0WuTgkw,Pravus Gaming,2012-04-22,New content available every weekday with a strong focus on strategy games or anything with a good story. Videos can range from silly and whimsical to ...,Gaming,3,146626,146626,34771501,1,34918130,0
525,252,UC6LHN4GnT2ui5wRBQanNKxQ,Semenix Gaming,2013-05-24,Semenix Gaming 遊戲電影頻道創立於2013年5月。 致力於提供最快速、最清晰、最流暢、最高畫質、最不拖戲的中文化遊戲劇情電影！ 希望每個遊戲愛好者...,Gaming,0,146510,146510,33454491,6,33601001,0
526,342,UC2vUKoTGIwNYq4LO0YWKPIg,HappyConsoleGamer,2008-03-17,Retro gaming fun! SUBSCRIBE! Please enjoy! Support us on Patreon! https://www.patreon.com/happyconsolegamer I'm your host Johnny Millenium and I ...,Gaming,5719,173320,173320,31891816,3,32070855,0
527,292,UCHJFAuEQJm74w5_aI033sWg,999 Gaming,2014-09-18,"The latest news for The Walking Dead, The Walking Dead Spoilers and Hidden Clues, The Walking Dead Game Play, The Walking Dead Road to Survival, The ...",Gaming,0,71115,71115,30817379,1,30888494,0
528,310,UC_dkX2_MJZeiYZImFN8AOvg,Most Valuable Gaming,2014-03-30,High Production Competitive Gaming. Informative & Fun Casual Gaming. And the story between the lines. Find. Your. Place.,Gaming,0,59412,59412,28802253,2,28861665,Popular
529,269,UCWKes6ZQ0e9Uwvlpi8Ng85g,Bodil40 Gaming ;),2013-12-06,"Hey guys, my name is Martin also known as bodil40 and ... apparently I play all sorts of different games too! :D Not just minecraft! On this channel I'm going to be ...",Gaming,0,300475,300475,28042450,26,28342925,Inconsistent
530,298,UCobP8-RBCEPh4Bzsm02BNFQ,Dalaran Gaming,2012-01-03,"My channel and videos are mostly about Rogue Content, this includes Guides, Arenas, Battlegrounds, Commentaries, Patch Updates, and anything else that ...",Gaming,7,63857,63857,27677632,1,27741496,Popular
531,300,UCFhc9fgFQBvZ9iH3BfLK9Ow,CrapgamerReviews,2011-05-29,"I DO NOT HAVE A GMAIL ACCOUNT. Business inquiries crapgamer2008@hotmail.com I'm The Crapgamer, the one and only. The most compelling game ...",Gaming,67,46803,46803,27029752,1,27076622,0
532,290,UC5S0zPiz9-zZJ6WTV3YfE9w,Dave Gaming,2014-10-17,"Willkommen! Hier findet ihr alles, was das Gamerherz begehrt. 23 Jahre alt und seit fast 20 Jahren leidenschaftlicher Gamer! AKTUELL: - GOD OF WAR - F1 ...",Gaming,0,73547,73547,25742751,1,25816298,0
533,263,UC1Ym1JXvO1nxHAIcLH1MKoQ,Raku Game Station,2016-03-10,PC Specs Motherboard: GA-AB350M-Gaming 3 CPU: AMD Ryzen 7 1700 3GHz box GPU: MSI Nvidia GTX 1060 SC RAM: Corsair Vengeance LPX Black 16GB ...,Gaming,0,139544,139544,22476990,1,22616534,0
534,303,UCkvdORoTf3y30v0T0hb2KNg,UNIQUE MAZIQUE SPORTS & GAMING,2011-09-04,"This is Brian Mazique aka FranchisePlay. My videos cover both sports gaming and real-life sports. I'm also a Forbes Contributor for sports video games, boxing ...",Gaming,118,65297,65297,22246052,1,22311467,0
535,341,UCPYKRT-XpEfLsajbB2Nd7Og,SPACE GAMING,2012-08-30,"Von den Machern von ""Space Frogs Entertainment"" und ""Space Frogs Radio"" kommt jetzt die Innovation schlechthin... ein Let's Play Kanal! Nur irgendwie ...",Gaming,65,217008,217008,20538526,12,20755599,Inconsistent
536,297,UCHIV9ce1kI9WlubQJ_53_Kg,Gaming Spite,2014-04-08,"Riseofasolja is my psn. This channel is dedicated to Walkthroughs,How to's,Top 10s,and last but not least Tips and Tricks, I'll also be uploading toy unboxings in ...",Gaming,0,27167,27167,18500379,1,18527546,0
537,276,UCBnFNKtql_q0WjrHF7RPEOA,YourGibs Gaming,2011-02-22,"YourGibs Gaming! | Machinima YouTube Partner | Commentator | Offering Let's Play, walkthroughs, commentary and gameplay of your favorite video games ...",Gaming,944,20197,20197,15843704,1,15864845,0
538,282,UCnSuI6Qe57RSyIXn2Q-2Emg,Serious Gaming,2011-10-17,A channel for gaming walkthroughs and let's plays in an intelligent manner. Check the Master List for links to individual playthroughs Location: Romania ...,Gaming,42,23980,23980,14879844,1,14903866,0
539,277,UC8_zCExQ9M7UI_3Aw8Kcnzw,Dad's Gaming Addiction,2012-07-12,"Dad's Gaming Addiction is a website devoted to gaming news, previews, and reviews. PC Specs: Windows 10, Intel Core i7-6800k CPU @ 3.4 GHz, GeForce ...",Gaming,1,30236,30236,14501517,1,14531754,Popular
540,295,UCkLjx8J7vOfaodZNN2h77Vw,EMK GL Gaming Hub ™,2006-06-19,"Canal dedicado a los amantes de Video Juegos y Retro Gaming: Transmitimos Eventos de Gears Of War, Campañas de juegos actuales y retros, tops y muchos ...",Gaming,745,57520,57520,9440431,1,9498696,0
541,251,UCbLciVeam6OrmdRTWQZQMtw,Lù Gaming,2017-08-27,"Đây là kênh mới của Lù Gaming. Từng có quãng thời gian đạt được 20k Subcribe, Lù Gaming tự hào đem lại cho các anh em những kiến thức, khám phá về ...",Gaming,0,77642,77642,9207494,7,9285136,0
542,287,UCfYQJa2qGuCy6z87UBHhA8A,Smash GaminG!! - Frazzz,2012-11-27,"At Smash GaminG, the aim is to bring you great, fun content on a regular basis. From Co-op & Solo Playthroughs plus weekly shows with tons of fun to be had !",Gaming,21,31506,31506,7874386,1,7905913,0
543,264,UC4R8DWoMoI7CAwX8_LjQHig,Live,2015-01-13,"YouTube Live - Watch great live streams, such as live gaming, live music, live sports, live news, and Google Hangouts.",Gaming,0,7552513,7552513,0,-2,7552513,Inconsistent
544,240,UCB8Kb4pxYzsDsHxzBfnid4Q,AlexRamiGaming,2016-06-29,SPONSOR STREAM https://gaming.youtube.com/c/AlexRamiGaming/live ▻FACEBOOK https://www.facebook.com/AlexRamiGaming/ ▻INSTAGRAM ...,Gaming,0,767216,767216,5719815,12,6487031,Popular
545,289,UCRu57V-oKAkQs4fx76dzIkw,Sheepdog Gaming,2007-04-10,"Welcome to Sheepdog Gaming, I am Sheepdog and I love gaming, although I am usually at best, an average gamer. More than anything else, I enjoy ...",Gaming,12,26220,26220,6037645,1,6063877,0
546,309,UCa-JqUM4uXBskGSkHa2c_Kw,Howdy Folks! Gaming,2010-08-19,"Howdy, Folks! My name is Rees, and I create gaming content!",Gaming,1,27028,27028,5825979,1,5853008,0
547,293,UCDxu8BHRAB0ZTZUuaj_lM8w,AnGeLuS Gaming,2014-07-16,"Moin moin, ich bin der AnGeLuS aus Hamburg und ich möchte euch hier mit niveauvollen, informativen Videos und Let's Plays unterhalten. Let's Plays mit Herz ...",Gaming,0,19808,19808,5118294,1,5138102,0
548,268,UCEHhYMcN96bGKuwCaHxIUNQ,Dobbs Gaming,2016-05-30,"Welcome to Dobbs Gaming! This channel will be dedicated to Pokemon Let's Plays like Pokemon Nuzlockes, Versus's and even Soul Links! So be sure to ...",Gaming,0,63425,63425,4995183,2,5058608,Popular
549,318,UCbk2FgaqZ2ZHJAdrrclTqtg,MaDz Gaming,2015-12-12,"Welcome to Madz Gaming News channel. I cover news related to Xbox One , Xbox One X, PS4 and PS4 PRO, Nintendo Switch as well as PC. I upload daily ...",Gaming,0,7023,7023,4872953,1,4879976,Popular
550,313,UCSP56LfB8a-tfcdKKOwSMfw,JNR-SNR Gaming,2014-05-19,Welcome to Junior Senior Gaming. We are a gaming channel that focuses on vehicle simulation. We have new videos everyday and we stream every day at ...,Gaming,0,16724,16724,4134859,1,4151583,0
551,265,UCoJdcCUOmZf17uv3PvYVnuQ,MericGaming,2014-04-05,Your Gate to learn how to play Dota 2.,Gaming,0,27744,27744,3683974,2,3711718,0
552,266,UCVv346unWQSDbeATcZqGzjQ,TRABITY - Gaming Music,2015-12-25,"If you want to submit your own music or you have a question, feel free to contact us via mail: TrabityOfficial@gmail.com.",Gaming,0,18990,18990,3378344,1,3397334,0
553,273,UCGHRGA_aW5q1eDtyts1eLuQ,MeMasterGamer Games,2014-10-11,,Gaming,0,11646,11646,3044230,1,3055876,0
554,317,UC6teXMU1_AR1br5Dvvy_0jg,Savage Gaming,2013-02-16,"Hey guys welcome to my channel, hope y'all enjoy and remember to hit that subscribe button to become a Camp Freedomite today! Whats a schedule, I just do ...",Gaming,37,15247,15247,2737387,1,2752671,0
555,248,UCBotVPmt0BnvFG9czGD5u9Q,Jazon Gaming,2015-02-03,Yo yo yo yo! Jazon here! Welcome to my Gaming Channel! I post League of Legends video and Rules of Survival as well. Enjoy!,Gaming,0,19880,19880,2020328,5,2040208,0
556,270,UC-rM-3hfqAOSLSP3w_W57Iw,Xynode Gaming,2016-08-23,"Live Streamer and content creator, mostly covering The Elder Scrolls Online. I create content to help players with the game itself and character/class builds while ...",Gaming,0,13737,13737,1977615,1,1991352,0
557,274,UCbT28Wqt-dJtC0Dxa8UI_xw,Mystical Gaming,2011-01-09,Welcome to my multiplayer focused channel. I made this channel a few years back to store my gameplay for personal viewing. I sure didn't expect it to grow as ...,Gaming,32,3855,3855,1781396,1,1785283,0
558,314,UCYm4fCA4VzGuY-JdZXG7jqg,Jason Rides Llamas,2009-04-26,"LIVE STREAM SCHEDULE! ◅◅◅ Monday through Friday evenings at 6:00 pm Eastern Time If it's your first time here and you've come with ill intent, I highly ...",Gaming,4,9308,9308,1594650,2,1603962,0
